Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
2009-03-31 오후 8:55:33,-0.0003044077,0.000392287,-0.0002775621,0.0004117281,-0.0236288,0.0304502,-0.02154487,0.03195863,50,4,1111,0,378.9765,0.0004965439,0.03854264
2009-03-31 오후 8:55:33,-0.001507603,0.001942833,-0.001374642,0.002039084,-0.02363868,0.03046294,-0.02155388,0.031972,51,4,1111,0,380.8685,0.002459162,0.03855877
2009-03-31 오후 8:55:33,-0.003899312,0.005025006,-0.003555415,0.005273939,-0.02363458,0.03045765,-0.02155014,0.03196645,52,4,1111,0,388.0113,0.006360452,0.03855207
2009-03-31 오후 8:55:33,-0.006925431,0.008924736,-0.006314647,0.009366851,-0.02365554,0.03048467,-0.02156926,0.03199481,53,4,1111,0,398.8993,0.01129657,0.03858627
2009-03-31 오후 8:55:33,-0.01021656,0.01316598,-0.009315513,0.01381819,-0.02374427,0.03059901,-0.02165016,0.03211481,54,4,1111,0,411.0628,0.01666497,0.038731
2009-03-31 오후 8:55:33,-0.01376466,0.01773838,-0.01255069,0.0186171,-0.02394089,0.0308524,-0.02182944,0.03238075,55,4,1111,0,424.3825,0.02245253,0.03905173
2009-03-31 오후 8:55:33,-0.01770224,0.0228127,-0.016141,0.02394279,-0.02427804,0.03128688,-0.02213685,0.03283675,56,4,1111,0,439.8493,0.0288754,0.03960167
2009-03-31 오후 8:55:33,-0.02166391,0.02791807,-0.01975327,0.02930107,-0.02477945,0.03193304,-0.02259404,0.03351492,57,4,1111,0,454.4338,0.03533757,0.04041956
2009-03-31 오후 8:55:33,-0.02538467,0.03271297,-0.02314588,0.0343335,-0.02546126,0.03281169,-0.02321572,0.03443709,58,4,1111,0,466.2654,0.04140677,0.04153171
2009-03-31 오후 8:55:33,-0.02863564,0.03690247,-0.02611013,0.03873053,-0.02633254,0.03393449,-0.02401016,0.03561551,59,4,1111,0,474.3743,0.04670966,0.04295291
2009-03-31 오후 8:55:33,-0.03163365,0.04076598,-0.02884374,0.04278543,-0.02739412,0.03530254,-0.02497811,0.03705133,60,4,1111,0,480.6195,0.05159994,0.04468453
2009-03-31 오후 8:55:33,-0.03445098,0.04439664,-0.03141259,0.04659594,-0.02863842,0.03690606,-0.02611267,0.03873429,61,4,1111,0,485.2836,0.05619548,0.04671421
2009-03-31 오후 8:55:33,-0.03675837,0.04737015,-0.03351648,0.04971675,-0.03005214,0.03872791,-0.02740171,0.04064638,62,4,1111,0,487.732,0.05995923,0.04902022
2009-03-31 오후 8:55:34,-0.0388931,0.05012117,-0.03546294,0.05260404,-0.03161986,0.04074821,-0.02883116,0.04276676,63,4,1111,0,489.1616,0.06344135,0.05157744
2009-03-31 오후 8:55:34,-0.0401244,0.05170793,-0.03658565,0.05426941,-0.03332511,0.04294575,-0.03038602,0.04507317,64,4,1111,0,488.3647,0.06544982,0.054359
2009-03-31 오후 8:55:34,-0.04038401,0.05204249,-0.03682236,0.05462055,-0.03514808,0.045295,-0.03204822,0.04753879,65,4,1111,0,486.9622,0.06587329,0.05733259
2009-03-31 오후 8:55:34,-0.04027824,0.05190618,-0.03672592,0.05447748,-0.03706291,0.04776262,-0.03379417,0.05012865,66,5,1111,0,486.0989,0.06570075,0.060456
2009-03-31 오후 8:55:34,-0.03914857,0.05045039,-0.03569588,0.05294957,-0.03903717,0.05030682,-0.0355943,0.05279889,67,5,1111,0,488.0418,0.06385807,0.06367635
2009-03-31 오후 8:55:34,-0.03757723,0.04842542,-0.03426312,0.05082429,-0.04103459,0.05288088,-0.03741556,0.05550046,68,5,1111,0,490.9918,0.06129494,0.06693449
2009-03-31 오후 8:55:34,-0.03594566,0.04632283,-0.03277545,0.04861754,-0.04301944,0.05543874,-0.03922536,0.05818503,69,5,1111,0,494.3396,0.05863357,0.07017212
2009-03-31 오후 8:55:34,-0.03426591,0.04415814,-0.03124384,0.04634563,-0.04496089,0.05794067,-0.04099558,0.06081089,70,5,1111,0,497.9826,0.0558936,0.07333896
2009-03-31 오후 8:55:34,-0.02897242,0.03733648,-0.02641721,0.03918604,-0.04683155,0.06035137,-0.04270126,0.06334101,71,5,697,0,529.3934,0.04725902,0.07639033
2009-03-31 오후 8:55:34,-0.02961348,0.03816261,-0.02700173,0.04005309,-0.04860664,0.06263891,-0.0443198,0.06574187,72,6,697,0,528.7826,0.0483047,0.0792858
2009-03-31 오후 8:55:34,-0.02838745,0.03658263,-0.02588383,0.03839485,-0.05027087,0.06478358,-0.04583725,0.06799278,73,7,697,0,530.9016,0.04630483,0.08200044
2009-03-31 오후 8:55:34,-0.02669967,0.0344076,-0.0243449,0.03611207,-0.05182756,0.06678967,-0.04725664,0.07009825,74,7,697,0,534.8086,0.04355176,0.08453967
2009-03-31 오후 8:55:34,-0.02550977,0.0328742,-0.02325995,0.03450271,-0.05329638,0.06868253,-0.04859593,0.07208488,75,7,697,0,537.1324,0.04161084,0.08693557
2009-03-31 오후 8:55:34,-0.0247214,0.03185823,-0.02254111,0.03343641,-0.05469576,0.07048589,-0.04987188,0.07397757,76,7,697,0,538.5304,0.04032487,0.08921819
2009-03-31 오후 8:55:34,-0.02422615,0.03122,-0.02208953,0.03276657,-0.05603482,0.07221153,-0.05109285,0.0757887,77,7,697,0,539.3135,0.03951702,0.09140244
2009-03-31 오후 8:55:34,-0.02410029,0.03105781,-0.02197478,0.03259635,-0.05731996,0.07386768,-0.05226465,0.07752688,78,7,697,0,539.2472,0.03931173,0.09349872
2009-03-31 오후 8:55:34,-0.0239383,0.03084906,-0.02182707,0.03237725,-0.0585626,0.07546905,-0.05339769,0.07920759,79,7,697,0,538.6079,0.0390475,0.09552568
2009-03-31 오후 8:55:34,-0.02361169,0.03042815,-0.02152926,0.03193549,-0.05977735,0.0770345,-0.05450531,0.08085058,80,7,697,0,536.9021,0.03851473,0.09750716
2009-03-31 오후 8:55:34,-0.02336136,0.03010556,-0.02130101,0.03159692,-0.06097452,0.07857728,-0.0555969,0.08246978,81,7,697,0,534.7966,0.03810641,0.09945995
2009-03-31 오후 8:55:34,-0.02309497,0.02976227,-0.02105812,0.03123663,-0.06215855,0.08010313,-0.0566765,0.08407122,82,7,697,0,532.5695,0.03767189,0.1013913
2009-03-31 오후 8:55:34,-0.02270813,0.02926375,-0.0207054,0.03071341,-0.06332982,0.08161252,-0.05774446,0.08565538,83,7,697,0,529.7591,0.03704088,0.1033018
2009-03-31 오후 8:55:34,-0.0223775,0.02883767,-0.02040393,0.03026622,-0.06448706,0.08310385,-0.05879964,0.08722059,84,7,697,0,525.9225,0.03650156,0.1051895
2009-03-31 오후 8:55:34,-0.02198664,0.02833397,-0.02004754,0.02973758,-0.0656288,0.0845752,-0.05984069,0.08876482,85,7,697,0,522.1802,0.03586401,0.1070519
2009-03-31 오후 8:55:34,-0.02159177,0.0278251,-0.01968749,0.0292035,-0.06675365,0.08602478,-0.06086633,0.09028621,86,7,697,0,518.6932,0.0352199,0.1088867
2009-03-31 오후 8:55:34,-0.02124508,0.02737832,-0.01937138,0.02873459,-0.06786041,0.08745105,-0.06187548,0.09178314,87,7,697,0,515.3304,0.03465438,0.110692
2009-03-31 오후 8:55:34,-0.02081005,0.02681771,-0.01897472,0.0281462,-0.06894827,0.08885296,-0.0628674,0.09325449,88,7,697,0,511.7252,0.03394478,0.1124665
2009-03-31 오후 8:55:34,-0.02036699,0.02624674,-0.01857073,0.02754695,-0.07001666,0.09022979,-0.06384157,0.09469952,89,7,697,0,507.4022,0.03322208,0.1142092
2009-03-31 오후 8:55:34,-0.02003636,0.02582066,-0.01826927,0.02709977,-0.07106508,0.09158088,-0.06479752,0.09611754,90,7,697,0,503.438,0.03268276,0.1159194
2009-03-31 오후 8:55:34,-0.01964149,0.02531179,-0.01790922,0.02656569,-0.07209317,0.09290577,-0.06573494,0.09750807,91,7,697,0,500.6469,0.03203865,0.1175964
2009-03-31 오후 8:55:34,-0.01933896,0.02492193,-0.01763337,0.02615651,-0.07310113,0.0942047,-0.066654,0.09887135,92,7,697,0,497.1986,0.03154518,0.1192405
