2009-03-29 오후 1:44:04,0.03059971,-0.02872308
2009-03-29 오후 1:44:04,0.03076425,-0.02890029
2009-03-29 오후 1:44:04,0.03148586,-0.02967745
2009-03-29 오후 1:44:04,0.03230105,-0.0305554
2009-03-29 오후 1:44:04,0.03351734,-0.03186532
2009-03-29 오후 1:44:04,0.03445732,-0.03287766
2009-03-29 오후 1:44:04,0.03496502,-0.03342444
2009-03-29 오후 1:44:04,0.03582478,-0.03435039
2009-03-29 오후 1:44:04,0.03750454,-0.03615946
2009-03-29 오후 1:44:04,0.03636778,-0.03493519
2009-03-29 오후 1:44:04,0.03372471,-0.03208865
2009-03-29 오후 1:44:04,0.03225816,-0.03050921
2009-03-29 오후 1:44:04,0.03267673,-0.03096
2009-03-29 오후 1:44:04,0.03324236,-0.03156917
2009-03-29 오후 1:44:04,0.03317516,-0.0314968
2009-03-29 오후 1:44:04,0.03269351,-0.03097807
2009-03-29 오후 1:44:04,0.03230544,-0.03056013
2009-03-29 오후 1:44:04,0.03233629,-0.03059336
2009-03-29 오후 1:44:04,0.03266127,-0.03094335
2009-03-29 오후 1:44:04,0.03369484,-0.03205648
2009-03-29 오후 1:44:04,0.03418916,-0.03258887
2009-03-29 오후 1:44:04,0.03419773,-0.03259809
2009-03-29 오후 1:44:04,0.03433554,-0.0327465
2009-03-29 오후 1:44:04,0.03483877,-0.03328848
2009-03-29 오후 1:44:04,0.03579658,-0.03432002
2009-03-29 오후 1:44:05,0.03702177,-0.03563954
2009-03-29 오후 1:44:05,0.03732447,-0.03596554
2009-03-29 오후 1:44:05,0.03667347,-0.03526442
2009-03-29 오후 1:44:05,0.03662855,-0.03521605
2009-03-29 오후 1:44:05,0.03479211,-0.03323824
2009-03-29 오후 1:44:05,0.03251893,-0.03079007
2009-03-29 오후 1:44:05,0.03169413,-0.02990177
2009-03-29 오후 1:44:05,0.03208596,-0.03032376
2009-03-29 오후 1:44:05,0.03258474,-0.03086094
2009-03-29 오후 1:44:05,0.03240167,-0.03066378
2009-03-29 오후 1:44:05,0.03187991,-0.03010185
2009-03-29 오후 1:44:05,0.03199989,-0.03023107
2009-03-29 오후 1:44:05,0.03249867,-0.03076825
2009-03-29 오후 1:44:05,0.03289941,-0.03119984
2009-03-29 오후 1:44:05,0.033162,-0.03148264
2009-03-29 오후 1:44:05,0.03331317,-0.03164545
2009-03-29 오후 1:44:05,0.03255522,-0.03082914
2009-03-29 오후 1:44:05,0.03142291,-0.02960967
2009-03-29 오후 1:44:05,0.03047332,-0.02858698
2009-03-29 오후 1:44:05,0.03012091,-0.02820744
2009-03-29 오후 1:44:05,0.03004034,-0.02812067
2009-03-29 오후 1:44:05,0.02978597,-0.02784672
2009-03-29 오후 1:44:05,0.02964747,-0.02769755
2009-03-29 오후 1:44:05,0.02954016,-0.02758199
2009-03-29 오후 1:44:05,0.0293972,-0.02742803
2009-03-29 오후 1:44:05,0.02909827,-0.02710608
2009-03-29 오후 1:44:05,0.02858988,-0.02655855
2009-03-29 오후 1:44:05,0.02815725,-0.02609261
2009-03-29 오후 1:44:05,0.02788505,-0.02579946
2009-03-29 오후 1:44:05,0.02779557,-0.02570309
2009-03-29 오후 1:44:05,0.02766153,-0.02555873
2009-03-29 오후 1:44:06,0.02734922,-0.02522238
2009-03-29 오후 1:44:06,0.02690322,-0.02474205
2009-03-29 오후 1:44:06,0.02662657,-0.0244441
2009-03-29 오후 1:44:06,0.02639002,-0.02418934
2009-03-29 오후 1:44:06,0.0261713,-0.02395378
2009-03-29 오후 1:44:06,0.02595259,-0.02371823
2009-03-29 오후 1:44:06,0.0257517,-0.02350187
2009-03-29 오후 1:44:06,0.02564439,-0.02338631
2009-03-29 오후 1:44:06,0.02552372,-0.02325634
2009-03-29 오후 1:44:06,0.02534065,-0.02305918
2009-03-29 오후 1:44:06,0.02515758,-0.02286202
2009-03-29 오후 1:44:06,0.02500571,-0.02269846
2009-03-29 오후 1:44:06,0.02482265,-0.0225013
2009-03-29 오후 1:44:06,0.02461284,-0.02227535
2009-03-29 오후 1:44:06,0.02439858,-0.02204459
2009-03-29 오후 1:44:06,0.02413084,-0.02175624
2009-03-29 오후 1:44:06,0.02389875,-0.02150629
2009-03-29 오후 1:44:06,0.02368003,-0.02127073
2009-03-29 오후 1:44:06,0.02345686,-0.02103038
2009-03-29 오후 1:44:06,0.02325597,-0.02081402
2009-03-29 오후 1:44:06,0.02299269,-0.02053047
2009-03-29 오후 1:44:06,0.02271603,-0.02023252
2009-03-29 오후 1:44:06,0.02243047,-0.01992497
2009-03-29 오후 1:44:06,0.02216718,-0.01964142
2009-03-29 오후 1:44:06,0.02191281,-0.01936746
2009-03-29 오후 1:44:06,0.02161388,-0.01904551
2009-03-29 오후 1:44:06,0.02134168,-0.01875236
2009-03-29 오후 1:44:06,0.02112296,-0.01851681
2009-03-29 오후 1:44:06,0.0209087,-0.01828605
2009-03-29 오후 1:44:06,0.02071227,-0.0180745
2009-03-29 오후 1:44:07,0.0205292,-0.01787734
2009-03-29 오후 1:44:07,0.02033722,-0.01767058
2009-03-29 오후 1:44:07,0.02014078,-0.01745902
2009-03-29 오후 1:44:07,0.0199087,-0.01720907
2009-03-29 오후 1:44:07,0.01969889,-0.01698311
2009-03-29 오후 1:44:07,0.01947126,-0.01673796
2009-03-29 오후 1:44:07,0.01924363,-0.0164928
