MotionY,2009-03-29 오후 2:15:44,2155,0.07208374,0.01180581,4254.777,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2102,0.02324551,-0.01577472,15950.62,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1302,-0.957319,0.0004115001,13668.51,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2143,0.0577865,0.01170611,4271.871,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2052,-0.03686276,-0.01684158,16133.07,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1350,-0.8982126,0.0008900216,13739.82,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2171,0.09114673,0.01178817,4266.602,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2019,-0.07653423,-0.01812457,16435.47,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1318,-0.9376169,0.001153863,13758.65,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2164,0.08280668,0.01182478,4263.277,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2012,-0.08494938,-0.01945342,16720.23,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1308,-0.9499307,0.001350617,13767.88,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2169,0.08876386,0.01189385,4256.75,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2102,0.02324551,-0.0201928,16692.18,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1274,-0.9917977,0.001319274,13769.14,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2159,0.07684949,0.01189801,4254.905,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2088,0.006415194,-0.02102388,16696.62,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1105,-1.199902,0.0001541517,14257.81,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2176,0.09710392,0.01201251,4251.475,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2018,-0.07773639,-0.02231343,16910.96,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1040,-1.279941,-0.001447039,15143.86,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2240,0.1733559,0.01254245,4293,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,1982,-0.1210143,-0.02383876,17277.48,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,953,-1.387072,-0.003631891,16749.21,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2287,0.2293534,0.01337747,4448.219,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2055,-0.03325627,-0.02488598,17302.43,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1096,-1.210984,-0.004857391,17208.11,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2268,0.2067161,0.01408916,4533.574,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2128,0.05450181,-0.02545507,17184.48,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1379,-0.8625025,-0.004184316,17394.54,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2379,0.3389656,0.01552137,5085.152,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2237,0.1855379,-0.02531026,17218.86,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1478,-0.7405955,-0.002847075,18061.53,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2183,0.105444,0.01568131,5065.477,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2319,0.2841154,-0.02462839,17612.84,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1267,-1.000417,-0.002925379,18060.67,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2085,-0.01131683,0.01520513,5214.367,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2573,0.5894654,-0.02228293,20338.06,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1183,-1.103854,-0.003567219,18183.22,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2109,0.01727765,0.01488473,5258.354,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2516,0.520942,-0.0203108,22320.06,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1209,-1.071838,-0.00403463,18230.79,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2118,0.02800058,0.01462275,5249.172,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2258,0.2107833,-0.02002845,22437.26,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1289,-0.973327,-0.003965342,18218.11,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2150,0.06612656,0.01456849,5176.866,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2106,0.02805417,-0.02074164,22454.53,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1394,-0.8440318,-0.003191636,18455.33,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2175,0.09591248,0.01467651,5136.277,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2025,-0.06932123,-0.02198534,22706.04,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1431,-0.7984706,-0.002169706,18838.62,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2222,0.15191,0.01508961,5120.48,0.07608623,2.538628,
